society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ca10,Esa,xd416,nort3051,Northern Somali,Afro-Asiatic,AnnualMeanTemperature,22.16009425,,,,
B61,Bayaka,xd924,beka1240,Beka,Atlantic-Congo,AnnualMeanTemperature,22.17259851,,,,
Nj3,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,AnnualMeanTemperature,22.17543055,,,,
Ac33,Lala,xd59,lala1264,Lala-Bisa,Atlantic-Congo,AnnualMeanTemperature,22.17693623,,,,
B117,Alyawara,xd964,alya1239,Alyawarr,Pama-Nyungan,AnnualMeanTemperature,22.18966792,,,,
Ai1,Banda,xd337,west2458,West Central Banda,Atlantic-Congo,AnnualMeanTemperature,22.23462955,,,,
SCCS28,Azande,xd359,zand1248,Zande,Atlantic-Congo,AnnualMeanTemperature,22.23490616,,,,
Ca3,Tigrinya,xd437,tigr1271,Tigrinya,Afro-Asiatic,AnnualMeanTemperature,22.24217911,,,,
Ae11,Songola,xd129,song1300,Songoora,Atlantic-Congo,AnnualMeanTemperature,22.24259201,,,,
Sa16,Tolupan,xd1316,toll1241,Tol,Jicaquean,AnnualMeanTemperature,22.24499804,,,,
Af54,Gbande,xd235,band1352,Bandi,Mande,AnnualMeanTemperature,22.29450072,,,,
B62,Bambote,xd925,holo1240,Holoholo,Atlantic-Congo,AnnualMeanTemperature,22.30217802,,,,
Ac31,Buye,xd57,buyu1239,Buyu,Atlantic-Congo,AnnualMeanTemperature,22.30314478,,,,
Ae21,Kela,xd140,yela1238,Yela-Kela,Atlantic-Congo,AnnualMeanTemperature,22.31036265,,,,
Id10,Walbiri,xd773,warl1254,Warlpiri,Pama-Nyungan,AnnualMeanTemperature,22.31397715,,,,
Ac15,Mbala,xd39,mbal1257,Mbala,Atlantic-Congo,AnnualMeanTemperature,22.34250698,,,,
Ac25,Songo,xd50,song1299,Nsong,Atlantic-Congo,AnnualMeanTemperature,22.34250698,,,,
Ad28,Zigula,xd96,zigu1242,Zigula,Atlantic-Congo,AnnualMeanTemperature,22.35964917,,,,
SCCS29,Fur,xd466,furr1244,Fur,Furan,AnnualMeanTemperature,22.38146941,,,,
Ac2,Pende,xd44,phen1239,Phende,Atlantic-Congo,AnnualMeanTemperature,22.38180871,,,,
Ae41,Kota,xd162,ndas1238,Ndasa,Atlantic-Congo,AnnualMeanTemperature,22.38332789,,,,
Ca14,Burji,xd420,burj1242,Burji,Afro-Asiatic,AnnualMeanTemperature,22.39022001,,,,
Sc15,Taulípang,xd1341,taul1252,Taulipang,Cariban,AnnualMeanTemperature,22.39735934,,,,
SCCS32,Mao,xd378,hozo1236,Hozo,Blue Nile Mao,AnnualMeanTemperature,22.39862936,,,,
Ae16,Lulua,xd134,luba1249,Luba-Lulua,Atlantic-Congo,AnnualMeanTemperature,22.40759263,,,,
B16,Mlabri,xd909,mlab1235,Mlabri,Austroasiatic,AnnualMeanTemperature,22.41775562,,,,
Ae7,Baboa,xd183,bwaa1238,Bwa,Atlantic-Congo,AnnualMeanTemperature,22.42532307,,,,
Ai28,Popoi,xd357,popo1291,Popoi,Central Sudanic,AnnualMeanTemperature,22.43182743,,,,
Ac37,Kunda,xd63,kund1255,Chikunda,Atlantic-Congo,AnnualMeanTemperature,22.43519838,,,,
Ac42,Makua,xd69,makh1264,Makhuwa,Atlantic-Congo,AnnualMeanTemperature,22.43630099,,,,
Ai26,Ngbandi,xd355,nort2774,Northern Ngbandi,Atlantic-Congo,AnnualMeanTemperature,22.45053379,,,,
Ad46,Soga,xd116,soga1242,Soga,Atlantic-Congo,AnnualMeanTemperature,22.46618099,,,,
B44,Yuqui,xd918,yuqu1240,Yuqui,Tupian,AnnualMeanTemperature,22.47225778,,,,
Ae5,Bamileke,xd171,fefe1239,Fe'fe',Atlantic-Congo,AnnualMeanTemperature,22.49133984,,,,
Ad7,Ganda,xd124,gand1255,Ganda,Atlantic-Congo,AnnualMeanTemperature,22.49398223,,,,
Sf7,Asháninka,xd1380,ajyi1238,Ajyíninka Apurucayali,Arawakan,AnnualMeanTemperature,22.49863094,,,,
Af53,Tura,xd234,tour1242,Toura (Côte d'Ivoire),Mande,AnnualMeanTemperature,22.50376805,,,,
Ai24,Mandja,xd353,manz1243,Manza,Atlantic-Congo,AnnualMeanTemperature,22.50870046,,,,
Aj1,Teso,xd384,teso1249,Teso,Nilotic,AnnualMeanTemperature,22.51345889,,,,
Aj30,Karamojong,xd407,nucl1430,Nuclear Karamojong,Nilotic,AnnualMeanTemperature,22.51345889,,,,
Ie36,Samarokena,xd814,sama1240,Samarokena,Greater Kwerba,AnnualMeanTemperature,22.51873555,,,,
Cb21,Djafun,xd471,adam1253,Adamawa Fulfulde,Atlantic-Congo,AnnualMeanTemperature,22.52847949,,,,
Ac4,Kuba,xd66,bush1247,Bushoong,Atlantic-Congo,AnnualMeanTemperature,22.54260913,,,,
Ae37,Budja,xd157,budz1238,Budza,Atlantic-Congo,AnnualMeanTemperature,22.54574844,,,,
Ai25,Mbandja,xd354,mban1263,Mbandja,Atlantic-Congo,AnnualMeanTemperature,22.55246397,,,,
Ei19,Chin,xd706,asho1236,Asho Chin,Sino-Tibetan,AnnualMeanTemperature,22.55281633,,,,
B21,Nayaka,xd914,jenn1240,Jennu Kurumba,Dravidian,AnnualMeanTemperature,22.5563277,,,,
Eg4,Toda,xd680,toda1252,Toda,Dravidian,AnnualMeanTemperature,22.5563277,,,,
Ie3,Arapesh,xd807,buki1249,Bukiyip,Nuclear Torricelli,AnnualMeanTemperature,22.55812202,,,,
Ad2,Nyoro,xd87,nyor1246,Nyoro,Atlantic-Congo,AnnualMeanTemperature,22.58232846,,,,
Ae22,Kutsu,xd141,kusu1252,Kusu,Atlantic-Congo,AnnualMeanTemperature,22.58297414,,,,
Ae25,Tetela,xd144,tete1250,Tetela,Atlantic-Congo,AnnualMeanTemperature,22.59559738,,,,
Ci11,Kurd,xd576,cent1972,Central Kurdish,Indo-European,AnnualMeanTemperature,22.59641597,,,,
Ae43,Sanga,xd164,bomw1238,Bomwali,Atlantic-Congo,AnnualMeanTemperature,22.59872354,,,,
Ae23,Lalia,xd142,ngan1302,Ngando-Lalia,Atlantic-Congo,AnnualMeanTemperature,22.6068884,,,,
SCCS181,Cayua,xd1408,mbya1239,Mbyá Guaraní,Tupian,AnnualMeanTemperature,22.61921178,,,,
Ej10,Rade,xd717,rade1240,Rade,Austronesian,AnnualMeanTemperature,22.62085908,,,,
SCCS74,Rade,xd717,rade1240,Rade,Austronesian,AnnualMeanTemperature,22.62085908,,,,
Aa4,Bergdama,xd4,dama1270,Damara,Khoe-Kwadi,AnnualMeanTemperature,22.66307586,,,,
Nj7,Mixe,xd1306,isth1238,Isthmus Mixe,Mixe-Zoque,AnnualMeanTemperature,22.6695483,,,,
Ef9,Gujarati,xd671,guja1252,Gujarati,Indo-European,AnnualMeanTemperature,22.67523275,,,,
Ai23,Bwaka,xd352,ngba1284,Ngbaka Ma'bo,Atlantic-Congo,AnnualMeanTemperature,22.6887966,,,,
Ni2,Tohono O'odham,xd1287,toho1246,Tohono O'odam,Uto-Aztecan,AnnualMeanTemperature,22.68989319,,,,
Ae18,Songye,xd136,song1303,Songe,Atlantic-Congo,AnnualMeanTemperature,22.69037962,,,,
Ac23,Lele,xd48,lele1265,Lele (Democratic Republic of Congo),Atlantic-Congo,AnnualMeanTemperature,22.69386099,,,,
Ae27,Lokele,xd146,kele1255,Kele-Foma,Atlantic-Congo,AnnualMeanTemperature,22.70012575,,,,
SCCS168,Chachi,xd1376,chac1249,Cha'palaa,Barbacoan,AnnualMeanTemperature,22.70023207,,,,
Se10,Cocama,xd1363,coca1259,Cocama-Cocamilla,Tupian,AnnualMeanTemperature,22.70023207,,,,
Sf3,Chachi,xd1376,chac1249,Cha'palaa,Barbacoan,AnnualMeanTemperature,22.70023207,,,,
Ae26,Topoke,xd145,poke1238,Poke,Atlantic-Congo,AnnualMeanTemperature,22.71114686,,,,
SCCS92,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,AnnualMeanTemperature,22.73002575,,,,
Ac21,Bunda,xd46,mpuo1241,Mbuun,Atlantic-Congo,AnnualMeanTemperature,22.74003539,,,,
Ic5,Toradja,xd767,pamo1252,Pamona,Austronesian,AnnualMeanTemperature,22.74314386,,,,
SCCS87,Toradja,xd767,pamo1252,Pamona,Austronesian,AnnualMeanTemperature,22.74314386,,,,
Ei4,Maras,xd710,mara1382,Mara Chin,Sino-Tibetan,AnnualMeanTemperature,22.75579102,,,,
Ae29,Poto,xd148,luse1252,Lusengo,Atlantic-Congo,AnnualMeanTemperature,22.76098738,,,,
Ae36,Bombesa,xd156,mbes1238,Mbesa,Atlantic-Congo,AnnualMeanTemperature,22.7721712,,,,
Ae53,Koko,xd175,bako1249,Bakoko,Atlantic-Congo,AnnualMeanTemperature,22.78004649,,,,
Ad30,Digo,xd99,digo1243,Digo,Atlantic-Congo,AnnualMeanTemperature,22.78186938,,,,
Ad31,Duruma,xd100,duru1249,Duruma,Atlantic-Congo,AnnualMeanTemperature,22.78186938,,,,
Ad37,Teita,xd106,tait1250,Taita,Atlantic-Congo,AnnualMeanTemperature,22.78186938,,,,
B60,Aka,xd923,bamb1264,Bambenzele,Atlantic-Congo,AnnualMeanTemperature,22.7829604,,,,
Ia11,Puyuma,xd734,puyu1239,Puyuma,Austronesian,AnnualMeanTemperature,22.78302163,,,,
Ia9,Ami,xd749,amis1246,Amis,Austronesian,AnnualMeanTemperature,22.78302163,,,,
Ae38,Ndoko,xd158,doko1244,Doko (Democratic Republic of Congo),Atlantic-Congo,AnnualMeanTemperature,22.7974778,,,,
Ae24,Mongo,xd143,long1393,Longo (Democratic Republic of Congo),Atlantic-Congo,AnnualMeanTemperature,22.80500531,,,,
SCCS154,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,AnnualMeanTemperature,22.80834571,,,,
Ae39,Ngombe,xd159,binj1250,Binja,Atlantic-Congo,AnnualMeanTemperature,22.8294213,,,,
Ae4,Nkundo,xd160,nkun1238,Nkundo,Atlantic-Congo,AnnualMeanTemperature,22.83406776,,,,
Af16,Banyang,xd193,keny1279,Kenyang,Atlantic-Congo,AnnualMeanTemperature,22.8464794,,,,
Af17,Boki,xd194,boky1238,Bokyi,Atlantic-Congo,AnnualMeanTemperature,22.8464794,,,,
Ac16,Mitsogho,xd40,tsog1243,Tsogo,Atlantic-Congo,AnnualMeanTemperature,22.86375475,,,,
Af56,Ngere,xd237,dann1241,Dan,Mande,AnnualMeanTemperature,22.87154294,,,,
SCCS36,Somali,xd426,nort3051,Northern Somali,Afro-Asiatic,AnnualMeanTemperature,22.89216583,,,,
Sa7,Garifuna,xd1323,gari1256,Garifuna,Arawakan,AnnualMeanTemperature,22.90113633,,,,
Ed7,Okinawans,xd650,cent2126,Central Okinawan,Japonic,AnnualMeanTemperature,22.90419936,,,,
Ai32,Lugbara,xd362,lugb1240,Lugbara,Central Sudanic,AnnualMeanTemperature,22.9247409,,,,
Aj10,Acholi,xd385,dhop1238,Dhopaluo,Nilotic,AnnualMeanTemperature,22.9247409,,,,
Ai44,Anuak,xd375,anua1242,Anuak,Nilotic,AnnualMeanTemperature,22.92792762,,,,
Ei1,Garo,xd696,garo1247,Garo,Sino-Tibetan,AnnualMeanTemperature,22.93143988,,,,
SCCS69,Garo,xd696,garo1247,Garo,Sino-Tibetan,AnnualMeanTemperature,22.93143988,,,,
Ae28,Ngala,xd147,ling1263,Lingala,Atlantic-Congo,AnnualMeanTemperature,22.9398005,,,,
Aj4,Lango,xd409,lang1324,Lango (Uganda),Nilotic,AnnualMeanTemperature,22.94130619,,,,
Ac22,Dzing,xd47,ding1239,Ding,Atlantic-Congo,AnnualMeanTemperature,22.95962107,,,,
Sc16,Ye'kuana,xd1342,maqu1238,Maquiritari,Cariban,AnnualMeanTemperature,22.96793333,,,,
Eg9,Baiga,xd685,chha1249,Chhattisgarhi,Indo-European,AnnualMeanTemperature,22.97554585,,,,
Ag54,Yalunka,xd293,yalu1240,Yalunka,Mande,AnnualMeanTemperature,22.97892619,,,,
B18,Birhor,xd911,birh1242,Birhor,Austroasiatic,AnnualMeanTemperature,22.99138606,,,,
SCCS14,Nkundo,xd160,nkun1238,Nkundo,Atlantic-Congo,AnnualMeanTemperature,22.99591436,,,,
Cb26,Zazzagawa Hausa,xd476,araw1280,Arawa,Afro-Asiatic,AnnualMeanTemperature,23.03385303,,,,
B1,Punan,xd1442,west2563,Western Penan,Austronesian,AnnualMeanTemperature,23.0420264,,,,
Ej4,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,AnnualMeanTemperature,23.04781129,,,,
Ac26,Yanzi,xd51,yans1239,Yansi,Atlantic-Congo,AnnualMeanTemperature,23.05040736,,,,
Ag24,Koranko,xd260,kura1250,Kuranko,Mande,AnnualMeanTemperature,23.06990964,,,,
Eh7,Antandroy,xd693,tand1256,Tandroy Malagasy,Austronesian,AnnualMeanTemperature,23.08511895,,,,
Sa12,Lenca,xd1312,lenc1242,Lenca-Honduras,Lencan,AnnualMeanTemperature,23.11981296,,,,
Ah23,Jibu,xd313,jibu1239,Jibu,Atlantic-Congo,AnnualMeanTemperature,23.13779079,,,,
Ah28,Chamba,xd318,samb1305,Samba Leko,Atlantic-Congo,AnnualMeanTemperature,23.13779079,,,,
Ah29,Daka,xd319,samb1311,Samba Daka,Atlantic-Congo,AnnualMeanTemperature,23.13779079,,,,
Ng8,Timucua,xd1257,timu1245,Timucua,,AnnualMeanTemperature,23.13796521,,,,
Ac40,Sena,xd67,nucl1396,Sena,Atlantic-Congo,AnnualMeanTemperature,23.14150164,,,,
Ae20,Ekonda,xd139,ekon1238,Ekonda Mongo,Atlantic-Congo,AnnualMeanTemperature,23.17111395,,,,
Nj6,Huave,xd1305,sanm1287,San Mateo del Mar Huave,Huavean,AnnualMeanTemperature,23.17134787,,,,
SCCS163,Yanomami,xd1361,yano1261,Yanomamö,Yanomamic,AnnualMeanTemperature,23.18136757,,,,
Eg11,Koya,xd674,koya1251,Koya,Dravidian,AnnualMeanTemperature,23.19109633,,,,
Ah3,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,AnnualMeanTemperature,23.1944689,,,,
Ah1,Katab,xd298,kata1265,Katab,Atlantic-Congo,AnnualMeanTemperature,23.19933534,,,,
Ah19,Adara,xd308,kada1284,Kadara,Atlantic-Congo,AnnualMeanTemperature,23.19933534,,,,
Ah20,Kagoro,xd310,kago1246,Kagoro (Nigeria),Atlantic-Congo,AnnualMeanTemperature,23.19933534,,,,
Ah6,Gure,xd333,gbir1241,Gbiri-Niragu,Atlantic-Congo,AnnualMeanTemperature,23.19933534,,,,
Se9,Shipibo-Conibo,xd1373,ship1254,Shipibo-Conibo,Pano-Tacanan,AnnualMeanTemperature,23.21454754,,,,
Ef6,Kurukh,xd668,kuru1302,Kurukh,Dravidian,AnnualMeanTemperature,23.22339358,,,,
Ae3,Fang,xd149,fang1246,Fang (Equatorial Guinea),Atlantic-Congo,AnnualMeanTemperature,23.22373785,,,,
Ab7,Nyaneka,xd30,nyan1305,Nyaneka,Atlantic-Congo,AnnualMeanTemperature,23.2363888,,,,
Ca19,Banna,xd425,hame1242,Hamer-Banna,South Omotic,AnnualMeanTemperature,23.23806026,,,,
Ca24,Dime,xd431,dime1235,Dime,South Omotic,AnnualMeanTemperature,23.23806026,,,,
Sd4,Guaica,xd1356,yano1262,Yanomámi,Yanomamic,AnnualMeanTemperature,23.23966571,,,,
Sd9,Yanomami,xd1361,yano1261,Yanomamö,Yanomamic,AnnualMeanTemperature,23.23966571,,,,
SCCS45,Babylonians,xd590,akka1240,Akkadian,Afro-Asiatic,AnnualMeanTemperature,23.24391824,,,,
Ei10,Chakma,xd697,chak1266,Chakma,Indo-European,AnnualMeanTemperature,23.24392894,,,,
Ei20,Kuki,xd708,lush1249,Mizo,Sino-Tibetan,AnnualMeanTemperature,23.24392894,,,,
SCCS71,Burmese,xd709,nucl1310,Burmese,Sino-Tibetan,AnnualMeanTemperature,23.24950743,,,,
Cb11,Midobi,xd460,mido1240,Midob,Nubian,AnnualMeanTemperature,23.24954778,,,,
Ie15,Abelam,xd791,ambu1247,Ambulas,Ndu,AnnualMeanTemperature,23.26429204,,,,
Af15,Kpelle,xd192,libe1247,Liberia Kpelle,Mande,AnnualMeanTemperature,23.26514451,,,,
SCCS152,Huichol,xd1288,huic1243,Huichol,Uto-Aztecan,AnnualMeanTemperature,23.30968851,,,,
Ae42,Ngumba,xd163,kwas1243,Kwasio,Atlantic-Congo,AnnualMeanTemperature,23.31469912,,,,
Ah25,Tigon,xd315,tigo1236,Tigon Mbembe,Atlantic-Congo,AnnualMeanTemperature,23.31714371,,,,
Ai33,Madi,xd363,madi1260,Ma'di,Central Sudanic,AnnualMeanTemperature,23.31765468,,,,
Aj15,Kuku,xd390,kuku1285,Kuku,Nilotic,AnnualMeanTemperature,23.31765468,,,,
Ae45,Kundu,xd166,orok1266,Oroko,Atlantic-Congo,AnnualMeanTemperature,23.33548115,,,,
Ah10,Chawai,xd299,atsa1241,Atsam,Atlantic-Congo,AnnualMeanTemperature,23.33548115,,,,
Ah17,Birom,xd306,bero1242,Berom,Atlantic-Congo,AnnualMeanTemperature,23.33548115,,,,
Ah21,Kurama,xd311,kura1249,Kurama,Atlantic-Congo,AnnualMeanTemperature,23.33548115,,,,
Ah9,Anaguta,xd336,igut1238,Iguta,Atlantic-Congo,AnnualMeanTemperature,23.33548115,,,,
Sh8,Toba,xd1395,toba1269,Toba,Guaicuruan,AnnualMeanTemperature,23.352928,,,,
Ab17,Ndau,xd18,ndau1241,Ndau,Atlantic-Congo,AnnualMeanTemperature,23.36566077,,,,
Ac18,Sundi,xd42,koon1244,South-Central Kikongo,Atlantic-Congo,AnnualMeanTemperature,23.3706818,,,,
Ac24,Sakata,xd49,saka1287,Sakata,Atlantic-Congo,AnnualMeanTemperature,23.38122489,,,,
Ie33,Soromadja,xd811,nucl1595,Kwerba,Greater Kwerba,AnnualMeanTemperature,23.38957171,,,,
Ij7,Mangarevans,xd896,mang1401,Mangareva,Austronesian,AnnualMeanTemperature,23.3914467,,,,
Sb3,Barí (Motilon),xd1328,yukp1241,Yukpa,Cariban,AnnualMeanTemperature,23.40024009,,,,
Sb7,Yupa,xd1332,yukp1241,Yukpa,Cariban,AnnualMeanTemperature,23.40024009,,,,
SCCS26,Zazzagawa Hausa,xd476,araw1280,Arawa,Afro-Asiatic,AnnualMeanTemperature,23.40562254,,,,
Ai13,Laka,xd341,laka1254,Laka (Chad),Central Sudanic,AnnualMeanTemperature,23.44344347,,,,
Af51,Gagu,xd232,gagu1242,Gban,Mande,AnnualMeanTemperature,23.47869291,,,,
Af52,Guro,xd233,guro1248,Guro,Mande,AnnualMeanTemperature,23.47869291,,,,
SCCS60,Madia,xd679,mari1414,Maria (India),Dravidian,AnnualMeanTemperature,23.48500689,,,,
Ed13,Ishigakians,xd640,yaey1239,Yaeyama,Japonic,AnnualMeanTemperature,23.48587383,,,,
B113,Pintubi,xd960,pint1250,Pintupi-Luritja,Pama-Nyungan,AnnualMeanTemperature,23.52321079,,,,
Se5,Cubeo,xd1369,cube1242,Cubeo,Tucanoan,AnnualMeanTemperature,23.52865269,,,,
SCCS16,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,AnnualMeanTemperature,23.55943574,,,,
Ah2,Jukun,xd309,juku1254,Jukun Takum,Atlantic-Congo,AnnualMeanTemperature,23.58199329,,,,
Af7,Bete,xd241,dalo1238,Daloa Bété,Atlantic-Congo,AnnualMeanTemperature,23.58826588,,,,
Ed15a,Miyakans,xd642,miya1259,Miyako,Japonic,AnnualMeanTemperature,23.60038067,,,,
B40,Nukak,xd917,nuka1242,Nukak Makú,Kakua-Nukak,AnnualMeanTemperature,23.60527068,,,,
B190,Guaicura,xd985,guai1237,Guaicurian,,AnnualMeanTemperature,23.60981259,,,,
Ai35,Bongo,xd365,bong1285,Bongo,Central Sudanic,AnnualMeanTemperature,23.61649912,,,,
Cd2,Egyptians,xd518,egyp1253,Egyptian Arabic,Afro-Asiatic,AnnualMeanTemperature,23.64067076,,,,
SCCS43,Egyptians,xd518,egyp1253,Egyptian Arabic,Afro-Asiatic,AnnualMeanTemperature,23.64067076,,,,
Ej12,Lawa,xd719,west2396,Western Lawa,Austroasiatic,AnnualMeanTemperature,23.68888693,,,,
Aj16,Mondari,xd391,mand1425,Mandari,Nilotic,AnnualMeanTemperature,23.69582022,,,,
Ie24,Koiari,xd801,gras1249,Grass Koiari,Koiarian,AnnualMeanTemperature,23.70409933,,,,
Ie9,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,AnnualMeanTemperature,23.70409933,,,,
Ad14,Luguru,xd81,lugu1238,Luguru,Atlantic-Congo,AnnualMeanTemperature,23.71426423,,,,
SCCS167,Cubeo,xd1369,cube1242,Cubeo,Tucanoan,AnnualMeanTemperature,23.71447438,,,,
Sj9,Kayapo,xd1417,kaya1330,Kayapó,Nuclear-Macro-Je,AnnualMeanTemperature,23.71749573,,,,
SCCS103,Ajie,xd871,ajie1238,Ajië,Austronesian,AnnualMeanTemperature,23.71794277,,,,
Ag35,Kulango,xd272,boun1243,Bouna Kulango,Atlantic-Congo,AnnualMeanTemperature,23.72491794,,,,
Cj5,Mutair,xd591,sout3119,South Najdi,Afro-Asiatic,AnnualMeanTemperature,23.72624194,,,,
Ab22,Chopi,xd25,copi1238,Copi,Atlantic-Congo,AnnualMeanTemperature,23.73435276,,,,
Ej2,Mnong Gar,xd724,east2333,Eastern Mnong,Austroasiatic,AnnualMeanTemperature,23.73746495,,,,
B46,Calusa,xd919,calu1239,Calusa,Unclassifiable,AnnualMeanTemperature,23.73921744,,,,
Af5,Mende,xd230,mend1266,Mende (Sierra Leone),Mande,AnnualMeanTemperature,23.7416769,,,,
Af28,Gbagyi,xd206,gbar1246,Gbari,Atlantic-Congo,AnnualMeanTemperature,23.74229365,,,,
Ah18,Burmawa,xd307,bogh1241,Boghom,Afro-Asiatic,AnnualMeanTemperature,23.74229365,,,,
Ij1,Mangaians,xd889,raro1241,Southern Cook Island Maori,Austronesian,AnnualMeanTemperature,23.75169406,,,,
Eg13,Muria Gond,xd676,west2408,Western Muria,Dravidian,AnnualMeanTemperature,23.75378158,,,,
Ih5,Ajie,xd871,ajie1238,Ajië,Austronesian,AnnualMeanTemperature,23.75847423,,,,
Ab16,Lenge,xd17,leng1257,Lengue,Atlantic-Congo,AnnualMeanTemperature,23.75917944,,,,
Si4,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,AnnualMeanTemperature,23.76828312,,,,
Af39,Anyi,xd218,anyi1245,Anyin,Atlantic-Congo,AnnualMeanTemperature,23.78214101,,,,
Sj8,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,AnnualMeanTemperature,23.79291324,,,,
Aj20,Suri,xd396,suri1267,Tirma-Chai,Surmic,AnnualMeanTemperature,23.79975813,,,,
SCCS170,Amahuaca,xd1372,amah1246,Amahuaca,Pano-Tacanan,AnnualMeanTemperature,23.80787691,,,,
Aj12,Lotuko,xd387,otuh1238,Otuho,Nilotic,AnnualMeanTemperature,23.81176288,,,,
B112,Ildawongga,xd959,wanm1242,Wanman,Pama-Nyungan,AnnualMeanTemperature,23.81378551,,,,
Sd7,Wai-wai,xd1359,waiw1244,Waiwai,Cariban,AnnualMeanTemperature,23.81777701,,,,
Aj8,Bari,xd413,ligo1238,Ligo,Nilotic,AnnualMeanTemperature,23.82347936,,,,
Af3,Ashanti,xd208,asan1239,Asante,Atlantic-Congo,AnnualMeanTemperature,23.84137538,,,,
B116,Karuwali,xd963,karr1236,Karruwali,Pama-Nyungan,AnnualMeanTemperature,23.84613888,,,,
Af47,Krahn,xd227,west2488,Western Krahn,Atlantic-Congo,AnnualMeanTemperature,23.84734071,,,,
Sa3,Ch'orti',xd1319,chor1273,Chortí,Mayan,AnnualMeanTemperature,23.8632508,,,,
SCCS85,Iban,xd750,iban1264,Iban,Austronesian,AnnualMeanTemperature,23.87406324,,,,
Aj31,Pari,xd408,pari1256,Päri,Nilotic,AnnualMeanTemperature,23.88627506,,,,
Ef4,Ho,xd666,hooo1248,Ho,Austroasiatic,AnnualMeanTemperature,23.90893577,,,,
Eg8,Kol,xd684,mund1320,Mundari,Austroasiatic,AnnualMeanTemperature,23.90893577,,,,
SCCS174,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,AnnualMeanTemperature,23.91024133,,,,
SCCS155,K'iche',xd1313,kich1262,K'iche',Mayan,AnnualMeanTemperature,23.92888485,,,,
Sa13,K'iche',xd1313,kich1262,K'iche',Mayan,AnnualMeanTemperature,23.92888485,,,,
Sa17,Poqomam,xd1317,poqo1253,Poqomam,Mayan,AnnualMeanTemperature,23.92888485,,,,
Cb7,Bolewa,xd484,nucl1695,Bole,Afro-Asiatic,AnnualMeanTemperature,23.93328629,,,,
Ah32,Vere,xd323,momj1237,Mom Jango,Atlantic-Congo,AnnualMeanTemperature,23.93756648,,,,
Ai16,Namshi,xd344,doya1240,Doyayo,Atlantic-Congo,AnnualMeanTemperature,23.93756648,,,,
Ib8,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,AnnualMeanTemperature,23.93845417,,,,
Cb17,Fur,xd466,furr1244,Fur,Furan,AnnualMeanTemperature,23.9432652,,,,
Cj4,Babylonians,xd590,akka1240,Akkadian,Afro-Asiatic,AnnualMeanTemperature,23.95999531,,,,
Ag25,Soninke,xd261,soni1259,Soninke,Mande,AnnualMeanTemperature,23.96360188,,,,
Ie1,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,AnnualMeanTemperature,23.97443365,,,,
SCCS94,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,AnnualMeanTemperature,23.97443365,,,,
Ie25,Mafulu,xd802,fuyu1242,Fuyug,Goilalan,AnnualMeanTemperature,23.98613873,,,,
Af29,Idoma,xd207,idom1241,Idoma,Atlantic-Congo,AnnualMeanTemperature,23.98630768,,,,
Ia6,Paiwan,xd746,paiw1248,Paiwan,Austronesian,AnnualMeanTemperature,23.98693232,,,,
Af9,Baule,xd243,baou1238,Baoulé,Atlantic-Congo,AnnualMeanTemperature,23.98975294,,,,
Ih7,Lifu,xd873,dehu1237,Dehu,Austronesian,AnnualMeanTemperature,23.99519318,,,,
Ah31,Mumuye,xd322,nucl1240,Mumuye,Atlantic-Congo,AnnualMeanTemperature,24.01553441,,,,
Sd3,Palikur,xd1355,pali1279,Palikúr,Arawakan,AnnualMeanTemperature,24.01992748,,,,
B143,Seri,xd1289,seri1257,Seri,,AnnualMeanTemperature,24.02631802,,,,
Af18,Ekoi,xd195,ejag1239,Ejagham,Atlantic-Congo,AnnualMeanTemperature,24.02845009,,,,
Af23,Afikpo,xd201,afik1238,Afikpo,Atlantic-Congo,AnnualMeanTemperature,24.02845009,,,,
Af4,Yako,xd219,loka1252,Lokaa,Atlantic-Congo,AnnualMeanTemperature,24.02845009,,,,
Af30,Igala,xd209,igal1242,Igala,Atlantic-Congo,AnnualMeanTemperature,24.0312026,,,,
SCCS19,Ashanti,xd208,asan1239,Asante,Atlantic-Congo,AnnualMeanTemperature,24.03454623,,,,
Ej15,Ancient Khmer,xd722,oldk1249,Old Khmer,Austroasiatic,AnnualMeanTemperature,24.0516016,,,,
SCCS76,Thai,xd731,thai1261,Thai,Tai-Kadai,AnnualMeanTemperature,24.06372942,,,,
SCCS75,Ancient Khmer,xd722,oldk1249,Old Khmer,Austroasiatic,AnnualMeanTemperature,24.06710121,,,,
Aj21,Jie,xd397,jiee1239,Jie,Nilotic,AnnualMeanTemperature,24.11172596,,,,
